brand,product_name,gpu_name,gpu_codename,architecture,shading_units,base_clock,boost_clock,mem_type,mem_bus,launch_price,release_year,release_month,release_date_xsd,max_clock_mhz,mem_size_kb,mem_size_iri,mem_bus_iri,mem_bus_sort,bandwidth_mbs,is_system_dependent,fp32_gflops,tdp_watts,product_uri_id,brand_uri_id,arch_uri_id
Intel,Data Center GPU Max 1100,Ponte Vecchio,,Intel Gen 12.5,7168,1000.0,1550.0,HBM2e,8192 bit,,2023,,2023-01-10,1550.0,50331648,mem_size_48_GB,memBus_8192,8192,1289748.48,False,22220.0,300,Intel_e5112c2b44,Intel,Intel_Gen_12_5
Intel,Data Center GPU Max 1350,Ponte Vecchio,,Intel Gen 12.5,14336,750.0,1550.0,HBM2e,8192 bit,,2023,,2023-01-10,1550.0,100663296,mem_size_96_GB,memBus_8192,8192,2579496.96,False,44440.0,450,Intel_2eef01cb2d,Intel,Intel_Gen_12_5
Intel,Data Center GPU Max 1550,Ponte Vecchio,,Intel Gen 12.5,16384,900.0,1600.0,HBM2e,8192 bit,,2023,,2023-01-10,1600.0,134217728,mem_size_128_GB,memBus_8192,8192,3439329.28,False,52430.0,600,Intel_36e2f9c136,Intel,Intel_Gen_12_5
Intel,Data Center GPU Max Subsystem,Ponte Vecchio,,Intel Gen 12.5,16384,900.0,1600.0,HBM2e,8192 bit,,2023,,2023-01-10,1600.0,134217728,mem_size_128_GB,memBus_8192,8192,3365928.96,False,52430.0,2400,Intel_34f658a4e1,Intel,Intel_Gen_12_5
Intel,Iris Xe Graphics 80EU Mobile,Raptor Lake,,Intel Gen 12.2,640,300.0,1450.0,System Shared,System Shared,,,,,1450.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1856.0,15,Intel_195b3ef931,Intel,Intel_Gen_12_2
Intel,Iris Xe Graphics 96EU Mobile,Raptor Lake,,Intel Gen 12.2,768,300.0,1300.0,System Shared,System Shared,,,,,1300.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1997.0,15,Intel_1f9ee56285,Intel,Intel_Gen_12_2
Intel,UHD Graphics 64EU Mobile,Raptor Lake,,Intel Gen 12.2,512,300.0,1250.0,System Shared,System Shared,,,,,1250.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1280.0,15,Intel_2124898636,Intel,Intel_Gen_12_2
Intel,UHD Graphics 710 Mobile,Raptor Lake,,Intel Gen 12.2,128,300.0,1200.0,System Shared,System Shared,,,,,1200.0,,mem_size_SystemShared,memBus_SystemShared,,,True,307.2,15,Intel_4adfb8fa37,Intel,Intel_Gen_12_2
Intel,UHD Graphics 710 Mobile,Raptor Lake,,Intel Gen 12.2,128,300.0,1450.0,System Shared,System Shared,,,,,1450.0,,mem_size_SystemShared,memBus_SystemShared,,,True,371.2,15,Intel_0a97b2dea0,Intel,Intel_Gen_12_2
Intel,UHD Graphics 730,Raptor Lake,,Intel Gen 12.2,192,300.0,1550.0,System Shared,System Shared,,,,,1550.0,,mem_size_SystemShared,memBus_SystemShared,,,True,595.2,15,Intel_722bd52d68,Intel,Intel_Gen_12_2
Intel,UHD Graphics 770 Mobile,Raptor Lake,,Intel Gen 12.2,256,300.0,1600.0,System Shared,System Shared,,,,,1600.0,,mem_size_SystemShared,memBus_SystemShared,,,True,819.2,15,Intel_6f5de7dcd4,Intel,Intel_Gen_12_2
Intel,Arc 130V Mobile,Lunar Lake,,Intel Xe2-LPG,896,300.0,1850.0,System Shared,System Shared,,,,,1850.0,,mem_size_SystemShared,memBus_SystemShared,,,True,3315.0,37,Intel_df50af7771,Intel,Intel_Xe2_LPG
Intel,Arc 140V Mobile,Lunar Lake,,Intel Xe2-LPG,1024,300.0,1950.0,System Shared,System Shared,,,,,1950.0,,mem_size_SystemShared,memBus_SystemShared,,,True,3994.0,37,Intel_c96cda373a,Intel,Intel_Xe2_LPG
Intel,Arc B580,BMG-G21,,Intel Xe2-HPG,2560,2670.0,2670.0,GDDR6,192 bit,249,2024,,2024-12-13,2670.0,12582912,mem_size_12_GB,memBus_192,192,466944.0,False,13670.0,190,Intel_7d9b0b6057,Intel,Intel_Xe2_HPG
Intel,Arc Graphics 24EU,Arrow Lake-S,,Intel Xe-LPG,192,300.0,2000.0,System Shared,System Shared,,,,,2000.0,,mem_size_SystemShared,memBus_SystemShared,,,True,768.0,65,Intel_73b84fa3a7,Intel,Intel_Xe_LPG
Intel,Arc Graphics 32EU,Arrow Lake-S,,Intel Xe-LPG,256,300.0,1950.0,System Shared,System Shared,,,,,1950.0,,mem_size_SystemShared,memBus_SystemShared,,,True,998.4,65,Intel_c624b713b0,Intel,Intel_Xe_LPG
Intel,Arc Graphics 64EU,Arrow Lake-S,,Intel Xe-LPG,512,300.0,1900.0,System Shared,System Shared,,,,,1900.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1946.0,65,Intel_277a6abd7e,Intel,Intel_Xe_LPG
Intel,Arc 130T Mobile,Arrow Lake-H,,Intel Xe-LPG+,896,300.0,2200.0,System Shared,System Shared,,,,,2200.0,,mem_size_SystemShared,memBus_SystemShared,,,True,3942.0,35,Intel_0565cbf4ab,Intel,Intel_Xe_LPG+
Intel,Arc 140T Mobile,Arrow Lake-H,,Intel Xe-LPG+,1024,300.0,2350.0,System Shared,System Shared,,,,,2350.0,,mem_size_SystemShared,memBus_SystemShared,,,True,4813.0,35,Intel_3aea621afd,Intel,Intel_Xe_LPG+
Intel,Arc B570,BMG-G21,,Intel Xe2-HPG,2304,2500.0,2500.0,GDDR6,160 bit,219,2025,,2025-01-16,2500.0,10485760,mem_size_10_GB,memBus_160,160,389120.0,False,11520.0,150,Intel_2ff36df0f2,Intel,Intel_Xe2_HPG
Intel,Arc Pro B50,BMG-G21,,Intel Xe2-HPG,2048,1700.0,2600.0,GDDR6,128 bit,349,2025,,2025-09-05,2600.0,16777216,mem_size_16_GB,memBus_128,128,229376.0,False,10650.0,70,Intel_4994f3589e,Intel,Intel_Xe2_HPG
Intel,Arc Pro B60,BMG-G21,,Intel Xe2-HPG,2560,2000.0,2400.0,GDDR6,192 bit,499,2025,,2025-09-05,2400.0,25165824,mem_size_24_GB,memBus_192,192,466944.0,False,12290.0,200,Intel_e5d16dcd5b,Intel,Intel_Xe2_HPG
Intel,Graphics 24EU Mobile,Twin Lake,,Intel Xe-LP,192,300.0,1000.0,System Shared,System Shared,,,,,1000.0,,mem_size_SystemShared,memBus_SystemShared,,,True,384.0,6,Intel_dc5ef63d1f,Intel,Intel_Xe_LP
Matrox,Millenium P650,Parhelia-LX,,Parhelia,,,,DDR,128 bit,169,2003,,2003-05-10,,65536,mem_size_64_MB,memBus_128,128,7536.64,False,,,Matrox_a2f2c99d59,Matrox,Parhelia
Matrox,Millenium P650 LP MDD PCIe,Parhelia-LX,,Parhelia,,,,DDR,128 bit,234,2003,,2003-05-10,,131072,mem_size_128_MB,memBus_128,128,8847.36,False,,,Matrox_30a056133b,Matrox,Parhelia
Matrox,Millenium P650 PCIe,Parhelia-LX,,Parhelia,,,,DDR,128 bit,234,2003,,2003-05-10,,131072,mem_size_128_MB,memBus_128,128,9011.2,False,,,Matrox_8e1c38f756,Matrox,Parhelia
